customer_id,name,age,salary,department,city,years_experience,satisfaction_score,signup_date,churn
72668a69-9d26-4b51-8568-f0cac1c2c3c9,Person_26,56,28617,Marketing,Bangalore,8,,2023-05-06,1
ac5d7fc1-e9dc-4ca7-976b-94565d851a87,Person_27,54,142899,Marketing,Chennai,0,8.3,2023-11-07,0
8c4a7199-5221-4ee1-acd5-bc6fa5c0acef,Person_28,26,145687,Marketing,Chennai,9,7.0,2021-10-30,0
afd6198f-b113-4314-a2c4-326e691bc169,Person_29,46,143332,Support,Mumbai,26,,2021-08-10,0
678ff7b4-f699-4248-a634-26d15212a575,Person_30,50,53010,Sales,Chennai,21,4.0,2021-04-26,0
2f2e7f25-c5e7-4cf8-a49d-5b0e34fd52fb,Person_31,,87277,Engineering,Delhi,20,7.5,2022-02-25,0
15fa9c55-3470-4b88-97b1-b61702547454,Person_32,,125931,HR,Bangalore,30,5.2,2023-02-15,0
a129feb2-2560-4a52-806c-041cec9fe0a6,Person_33,55,103047,HR,Hyderabad,28,8.5,2023-01-27,0
6e107f74-4f4b-49e7-a900-1ae2a47f879f,Person_34,37,61347,Support,Delhi,8,7.4,2021-04-25,0
58e4af9c-8678-4815-9b9d-5c5a12fa44d0,Person_35,36,45028,Engineering,Delhi,17,1.6,2022-05-10,1
ed9b6635-c8a6-480c-a92b-c06c2f70da17,Person_36,,100456,Engineering,Mumbai,12,9.6,2022-05-08,0
5b48df90-0b46-477e-89a5-4e933ce610f5,Person_37,53,82125,HR,Mumbai,25,2.5,2022-08-15,0
cb54eabe-1600-41a9-b176-b74bcaf52a39,Person_38,59,28552,HR,Bangalore,5,,2022-02-15,1
eff390e1-8846-46c0-9a3a-7c7b82f7228b,Person_39,39,134041,Engineering,Delhi,,10.0,2021-12-17,0
d0a89d97-434d-4943-a1c1-83d741b8c5a8,Person_40,,,Engineering,Hyderabad,4,2.0,2021-03-22,1
194b13b2-0b2a-4d1c-8e45-47328aa68381,Person_41,29,46465,Engineering,Hyderabad,9,9.2,2022-02-07,0
5c4b7910-0260-4b3a-abc6-56af658217f3,Person_42,37,126250,Support,Chennai,18,4.1,2022-05-27,0
3ff3e00c-38f2-4dae-af7b-2f5a96f9fad6,Person_43,,89251,Marketing,Delhi,13,5.7,2023-08-25,0
5986574c-1dc5-449f-880b-a7121a392369,Person_44,49,102656,Sales,Chennai,14,5.2,2023-06-03,0
a2114a41-16e4-4317-93c4-1f587af63fa4,Person_45,53,129573,Marketing,Hyderabad,8,5.6,2021-01-26,1
067d833a-0b4f-482c-b552-e38f290c4be2,Person_46,52,89332,Engineering,Chennai,12,3.8,2023-04-06,1
63a68fa2-c9e9-4e56-88b8-f0cceeaedb29,Person_47,57,117124,Marketing,Mumbai,23,2.1,2023-01-02,0
75517e8c-44a3-4cca-ad7b-4c1cd0835126,Person_48,39,124641,Marketing,Chennai,9,2.6,2020-01-29,0
e5e1f413-b1a1-4833-b68e-61284ed4bea8,Person_49,40,41551,HR,Chennai,18,5.3,2021-11-28,1
83bbd21d-081f-4864-b49d-449006913753,Person_50,26,34710,Engineering,Bangalore,18,1.8,2021-05-23,1
c9d057db-de06-4d5c-adeb-6d08771a6fa3,Person_51,36,74856,HR,Mumbai,13,6.6,2023-06-02,0
f77b10ac-4403-442f-8d32-167dcb80ce35,Person_52,38,45585,Support,Chennai,13,6.3,2021-08-19,1
4b5ec0c8-3317-495f-9613-0986b548a681,Person_53,26,146098,Support,Bangalore,17,2.3,2021-06-28,0
34425154-2788-43ed-87d7-d0096157f484,Person_54,58,82560,Marketing,Delhi,16,4.9,2023-05-09,1
74396998-07c6-4469-8930-024c56b83273,Person_55,27,113381,Support,Hyderabad,24,3.4,2020-03-23,0
765aeb14-07c8-4658-8b4f-e8cb2843c6e6,Person_56,39,101720,HR,Chennai,13,7.0,2020-11-25,0
4f212b7c-03d4-47fd-a65a-975efebfe2cb,Person_57,57,,Marketing,Mumbai,24,5.6,2020-01-03,0
fc9f959e-4163-4bd2-9931-87ddaba5c035,Person_58,45,90338,Engineering,Bangalore,4,4.9,2023-12-01,0
82e231fe-6d42-4a4d-86a3-68f214862467,Person_59,32,26792,Engineering,Bangalore,29,9.5,2023-08-19,0
f526c2cc-e0d0-49d8-a54f-53824780ff90,Person_60,39,88242,Sales,Delhi,12,6.4,2020-10-06,0
f037cb08-9129-4879-9a46-4b2fab6c7a02,Person_61,54,25336,Marketing,Hyderabad,21,2.3,2023-01-08,1
71c38e64-4fd8-43a3-9337-2b27fe6dfc30,Person_62,42,116422,HR,Bangalore,13,,2022-08-26,0
6df6e0ab-7560-4720-bc0e-b32ba1e37b0c,Person_63,31,29852,Support,Mumbai,27,1.9,2022-07-24,1
b1a407da-081c-41e1-8ad1-e2bad03e5fe1,Person_64,26,59737,HR,Chennai,27,5.8,2021-10-10,0
d0d82ebb-fcce-4b18-b0b8-7e09f8ef8eda,Person_65,26,114705,Sales,Chennai,3,7.3,2020-07-24,0
15691d00-f6bc-441a-b217-70b944a90879,Person_66,,63452,HR,Bangalore,13,8.1,2020-12-14,1
bc78da2f-2587-4844-bba0-8bd91c94eec3,Person_67,53,43758,Marketing,Delhi,0,5.2,2021-08-12,0
a695c649-44ec-489a-90d9-e99e9b3fd6ae,Person_68,59,80615,HR,Mumbai,12,2.0,2022-02-20,1
5eb3f23c-e94f-4d04-addd-5aa545e14eb0,Person_69,47,99177,Engineering,Hyderabad,26,3.6,2021-04-16,0
76896106-671c-4594-a584-92bfdc665dc0,Person_70,30,143410,Engineering,Mumbai,1,7.6,2020-07-03,0
c45c60b5-719d-453f-966c-ce1ff055595a,Person_71,56,72953,Marketing,Bangalore,26,9.7,2021-08-27,0
a8836da6-bec3-486d-8332-bb3a6d68035e,Person_72,31,54571,HR,Hyderabad,25,3.4,2020-09-10,1
fcf31018-7213-4306-b345-38cbb1ec8b9a,Person_73,45,55647,Support,Hyderabad,19,1.6,2022-08-08,0
a98d07f1-b7cf-4342-b657-094c3be52736,Person_74,24,89569,Sales,Hyderabad,14,9.5,2023-11-27,0
4f107f68-81ca-4850-85bc-9e18b0139a5f,Person_75,48,134273,HR,Mumbai,11,5.0,2021-04-28,0
6a7d90cf-f5f8-46cb-8b09-c8ac007ac26e,Person_76,44,61160,Engineering,Delhi,6,6.4,2020-02-13,1
76673b1b-0004-4933-b956-ce8eb43f7d0b,Person_77,35,125290,Support,Bangalore,7,2.3,2023-05-05,1
b8dbe84c-9507-487d-9bf2-4b9097c23bcd,Person_78,38,39408,Engineering,Bangalore,,3.1,2021-10-25,1
1bee4c31-b9d4-4381-9f5f-5a83430650a4,Person_79,29,87422,Marketing,Hyderabad,14,9.5,2020-03-29,0
332a2c6c-cbee-4c79-b312-d1fb31319500,Person_80,23,87781,HR,Chennai,29,9.1,2021-10-21,0
e44a139c-eac3-4035-b2fb-aabb81dfe2d3,Person_81,57,74925,Support,Mumbai,19,8.1,2020-08-22,0
2bc75c44-201e-4243-b250-d11f87d1c0ac,Person_82,35,141403,Marketing,Delhi,23,4.8,2023-09-24,0
a00dd23b-01ce-4276-a185-6f4c9de02463,Person_83,27,37219,Marketing,Bangalore,18,6.1,2023-10-04,1
d86debee-b96d-424b-b831-7eda551fe588,Person_84,25,103696,Engineering,Hyderabad,4,3.0,2020-08-09,1
3e29db53-7602-4912-bbb9-60dab7a20b31,Person_85,36,135776,Support,Hyderabad,17,,2023-09-09,0
1b717f75-bb6d-4b1e-bb6c-77be76cd5d34,Person_86,41,71009,,Bangalore,12,7.7,2020-03-03,1
f678f5d4-6f74-4d8f-a818-4a152e7201d9,Person_87,32,119581,Support,Hyderabad,1,7.8,2020-04-11,0
de204b8e-4aac-454d-bf67-b431c944ed65,Person_88,50,53255,Engineering,Mumbai,9,6.3,2022-12-15,0
21b50530-b89f-49d6-8d89-1e3286ccf232,Person_89,22,148905,Sales,Mumbai,3,,2022-05-31,1
69cdf1de-ff6b-4fcd-b74c-db317d3a2e51,Person_90,44,137953,HR,Chennai,2,6.2,2023-03-20,0
f2a915ec-dd33-49d8-924d-b57a20d6b6db,Person_91,42,149205,Marketing,Chennai,3,6.3,2022-12-09,1
c51edd78-dd89-4fe2-ac17-b7e9ee68ef24,Person_92,32,107998,Support,Bangalore,11,9.6,2023-08-14,0
2176e83f-9793-4918-aeea-40760ff53e5b,Person_93,60,124503,Sales,Delhi,18,5.0,2023-03-02,0
39171fcf-202f-4e36-acda-138543e55232,Person_94,42,33950,Marketing,Mumbai,11,3.8,2022-07-14,1
465b47f1-2bc0-454e-a8e9-0ce25d0d80e7,Person_95,27,91462,Support,Hyderabad,23,5.0,2023-03-16,0
7552eab1-3bf5-4b54-903d-0a8ed7042534,Person_96,25,131295,Marketing,Chennai,5,,2023-12-20,0
7379f799-715b-4260-8f18-928703ab591c,Person_97,45,75779,Marketing,Hyderabad,20,1.6,2020-07-12,1
35427edd-5b36-4757-aa61-152029d77ebe,Person_98,60,68694,Sales,Mumbai,20,4.5,2023-05-03,0
b28446f4-5150-41ef-b7f7-a57e2b05a488,Person_99,43,112833,Support,Chennai,13,1.2,2021-09-24,1
a3ce1dd6-996a-479f-9883-9deab5bf9882,Person_100,36,45308,Engineering,Hyderabad,26,5.7,2023-09-17,0
edc11229-0b8c-4d3e-b573-107cdfe2a9e1,Person_101,32,115812,Sales,Delhi,11,3.1,2022-06-28,0
ee662c3d-885b-4dcf-b78a-9224c2b576f9,Person_102,37,130987,Sales,Mumbai,18,5.2,2021-07-31,0
881c743d-413a-4fef-8dc1-1bf137920171,Person_103,34,43140,Engineering,Delhi,17,7.4,2022-11-22,0
47ce23fb-9bf1-4a99-b39a-2911b0aa1dd0,Person_104,54,82340,Sales,Delhi,29,,2020-04-19,0
3b1b4f30-c689-4ae6-9eb5-5b54cff83b52,Person_105,36,,Marketing,Bangalore,9,5.3,2020-10-11,0
0ebd3e40-c284-446c-9836-31bc96720c8e,Person_106,23,134440,Support,Hyderabad,24,3.7,2020-04-07,1
819e4cb6-9d6d-4134-bdcf-3562d355cad0,Person_107,53,27154,Support,Bangalore,9,6.5,2021-05-07,1
91722e5f-25de-415c-9484-b7e92e03bdf4,Person_108,45,970841,Support,Hyderabad,27,6.7,2022-02-03,0
963b24d9-f792-416d-b39a-74a691128932,Person_109,28,121362,Sales,Chennai,10,2.6,2023-11-03,1
850590e9-a4e2-4dfb-a498-4e3006d2bd42,Person_110,26,148680,Marketing,Bangalore,6,3.8,2021-09-27,1
1bcc072c-b435-4bc0-852a-1d999a3e205d,Person_111,34,138002,Marketing,Mumbai,11,4.6,2022-06-19,0
cf810249-dd02-44d7-83a1-b5388c8057ed,Person_112,53,129502,Engineering,Delhi,19,2.6,2021-08-24,1
2a85e966-db70-4921-8c27-21575264db15,Person_113,60,46842,Marketing,Delhi,27,6.5,2022-06-09,1
da4e7139-4315-4359-9fd9-f31d9a61f70e,Person_114,47,130001,Sales,Chennai,19,4.9,2020-09-15,1
c64e4c4d-eb6b-4eaa-9818-b26ff217cd17,Person_115,58,,HR,Mumbai,24,2.2,2022-01-21,1
8c1ada40-be92-4f40-bfa0-7b8840bba7be,Person_116,33,75723,Engineering,Mumbai,22,10.0,2021-08-07,0
e61b4248-8976-4988-a202-fab157f7e8f1,Person_117,26,142791,Engineering,Mumbai,22,5.9,2021-09-06,0
e8adcd71-441f-4914-a28b-805ed5f4c45b,Person_118,45,40907,Sales,Bangalore,0,6.2,2022-08-15,0
38304042-5da3-4143-a825-2016cf9140f5,Person_119,41,118969,Support,Delhi,26,2.1,2021-10-11,0
d2bac2d7-a218-406d-8d91-4826a4b06bda,Person_120,57,48850,Sales,Delhi,27,,2020-09-11,0
5e062447-a289-415e-a52a-2ffc0a3f2b92,Person_121,36,148326,Marketing,Chennai,20,3.5,2023-07-04,1
74899906-f081-4f0f-b563-aab930a4f2eb,Person_122,59,111341,Support,Mumbai,18,,2020-02-28,1
6b82a48c-1241-43bb-bafc-0bcb8a96bb8f,Person_123,35,79602,Engineering,Delhi,17,9.6,2022-09-16,0
9cc26520-1fc6-437c-abb5-3c998210ccd3,Person_124,25,79476,Sales,Mumbai,10,3.9,2021-12-08,0
d9a1dc57-66ce-4f1b-8a3c-8784346eaa5f,Person_125,42,41059,Sales,Bangalore,9,8.8,2022-05-06,1
2db915ac-c8b2-408c-adf0-c3c7a8c9ae58,Person_126,58,49881,HR,Hyderabad,28,1.2,2022-03-16,1
62047eb0-52a5-4d28-b637-2e4adf5a4828,Person_127,25,103317,HR,Mumbai,27,2.2,2021-06-25,0
1188407b-29a4-4da7-a259-6b82647163ef,Person_128,58,72516,Engineering,Delhi,24,8.4,2023-06-30,0
f38851a8-fe8f-4b34-a2ea-70bde89b3f66,Person_129,43,72920,Sales,Hyderabad,16,,2020-03-20,1
bc75ae97-af58-4b4f-a1d2-258c95eb0679,Person_130,60,43321,Support,Mumbai,19,3.7,2021-11-19,1
00a3deff-0221-4cd9-984e-397ac5e370b6,Person_131,52,73281,Engineering,Delhi,25,8.8,2023-07-12,1
f5a3b935-a416-495c-86b8-672ebcba0b44,Person_132,59,119555,HR,Bangalore,23,8.6,2020-10-29,0
558ff596-ce1a-4ecf-b826-544de11aa5fc,Person_133,34,,Sales,Delhi,13,6.5,2022-08-23,0
c91750d9-8e7d-499b-9edb-30e1629e504d,Person_134,35,111799,HR,Mumbai,14,4.1,2021-12-26,0
da6c8e6f-3f7d-43b1-b165-f1db83a9ff06,Person_135,38,50200,Marketing,Hyderabad,30,3.7,2021-08-14,0
1a16e5f7-4073-41be-a05f-74f604274d42,Person_136,57,129255,Marketing,Chennai,17,9.8,2021-12-07,0
560e615d-2613-4075-8583-cb81d439a559,Person_137,27,82983,HR,Bangalore,17,6.1,2021-07-10,1
2dbba190-7251-4cde-932a-30a662d14d00,Person_138,55,55518,HR,Mumbai,3,2.2,2023-02-01,0
1a8b5999-3b9c-473a-9363-53344252c0fb,Person_139,52,51143,Marketing,Mumbai,1,1.8,2023-03-21,1
a9f565bf-cda3-4744-a466-d174abad9351,Person_140,,1495551,Sales,Chennai,12,2.7,2021-08-15,0
5fedf5ec-9225-42f3-bb09-ff5a2b428bc0,Person_141,43,109058,HR,Bangalore,14,8.3,2021-11-08,1
d92903b0-0e9f-43c3-bdb9-cd1e7e21ffd0,Person_142,43,99420,Sales,Bangalore,20,8.4,2022-11-21,0
2da9d11b-bb93-4d73-a5af-01e65ad15a62,Person_143,52,1277017,,Delhi,24,4.0,2023-04-07,0
94df3b74-49d7-4cf1-9b4e-3b2efb6f28b7,Person_144,29,45934,Support,Mumbai,20,3.7,2023-06-12,1
adafe855-db6d-4cfb-9453-4a6fb413f654,Person_145,60,117004,HR,Hyderabad,26,3.2,2023-05-05,0
bb99f487-7bac-4741-b51e-4eb84798044c,Person_146,26,39707,Support,Hyderabad,17,4.0,2022-12-01,1
45f428f4-6170-4388-aa09-0af88f78f1b5,Person_147,54,32292,Support,Delhi,1,7.1,2021-09-23,0
b9f98af5-dd76-4a6c-8536-e35f4e7363fc,Person_148,59,80534,Engineering,Hyderabad,29,9.9,2022-08-24,1
dcb1db6b-0b6e-4067-88c6-f5fef7de0489,Person_149,48,141828,HR,Delhi,30,5.9,2023-08-31,0
d6832dfc-8fb2-43a8-8168-e786bf8e9d1b,Person_150,30,54188,Engineering,Mumbai,23,5.8,2021-04-15,0
06a635e7-c272-4bd2-8304-beb448aa44b9,Person_151,29,,Support,Chennai,2,1.3,2023-05-09,0
83238d11-0927-47b8-9bae-7f93cbe5e84b,Person_152,,95747,Engineering,Bangalore,9,9.2,2023-03-25,0
eec00d26-644a-4706-bc5e-a72c085c2d88,Person_153,41,111535,HR,Mumbai,17,8.9,2020-12-24,0
1ab49cfd-4637-4b47-946a-04986a2f4624,Person_154,46,66777,HR,Bangalore,5,5.3,2021-04-06,0
c8fde78b-4fd7-428b-9920-9d352438c0db,Person_155,57,79592,Sales,Delhi,6,1.7,2022-07-10,0
54d6f864-ad18-4171-9388-13fb5ba91d57,Person_156,39,104294,Engineering,Bangalore,18,6.0,2022-09-08,0
adc14b29-4775-4cc6-9fbd-2160eab8bd4b,Person_157,35,122186,HR,Bangalore,22,9.2,2023-02-04,0
2b95d685-e57a-4003-a905-ea06906ef676,Person_158,41,92215,HR,Chennai,23,8.6,2021-02-20,0
667b1560-d906-451d-8101-3c65a3000660,Person_159,31,,Support,Hyderabad,9,4.0,2022-02-16,0
440c7598-3a26-4068-84f3-b58caf74982a,Person_160,43,132687,HR,Delhi,25,2.3,2023-01-24,1
10d32f06-5320-4892-999b-e71b67bde220,Person_161,25,134978,Engineering,Chennai,26,1.6,2020-11-05,1
3f48113e-737a-4029-b3ef-f027ce0178d2,Person_162,52,27061,,Hyderabad,0,3.5,2021-08-10,1
388a62ae-2f15-4a13-8e06-3438298a06f5,Person_163,33,37624,Sales,Bangalore,8,3.4,2022-03-23,1
ed056cf1-8fbe-4874-87a1-089b43c99131,Person_164,36,133535,Engineering,Chennai,12,1.5,2020-01-20,0
bb6a4654-e067-4b83-a8b9-2a899eb0b5bc,Person_165,43,137454,Support,Chennai,28,9.0,2022-08-31,0
e877ef64-9d2d-4ca0-a25f-48e8732e819c,Person_166,56,29312,Marketing,Chennai,18,8.4,2022-03-26,0
ce81e71b-d513-4a70-a0d6-f92577d4eae0,Person_167,46,95852,Sales,Chennai,11,,2022-06-14,0
0b9bbf40-58ba-4391-aa93-39b2710c7597,Person_168,60,126391,Marketing,Delhi,11,4.4,2021-01-15,0
45fc3205-124e-4935-b20c-b35114f37c78,Person_169,37,35752,HR,Bangalore,10,1.8,2021-09-23,1
639f0e20-d905-4557-950e-c083e8373bd3,Person_170,49,1333911,Engineering,Chennai,17,6.4,2021-10-26,0
044849f9-94f8-4cb2-bca2-d74d75f3e59b,Person_171,57,56816,Sales,Delhi,8,5.4,2020-05-09,1
144a06ee-9443-4cdd-8112-2860dd1f1177,Person_172,45,57321,HR,Hyderabad,14,3.7,2022-03-21,1
5d573a7f-d927-4af4-b42d-f05bc25dd7f8,Person_173,43,132942,Support,Bangalore,19,2.8,2021-10-05,1
55b0c0bd-c481-464d-a50e-0ef8ce51e5e6,Person_174,53,127494,HR,Mumbai,12,9.4,2021-02-13,0
5aa51108-2063-4561-84f2-4dcc00255e89,Person_175,51,52479,Marketing,Chennai,25,7.1,2020-10-12,0
91ac55f7-a399-4e53-8ba0-13570b7b3800,Person_176,46,103372,HR,Hyderabad,29,4.8,2020-03-16,0
2ffba8f8-a6fa-4f90-a16a-3c555cd7bd1a,Person_177,27,57536,Marketing,Bangalore,1,6.8,2023-08-17,0
2cc590a4-85b5-4003-9525-d1a3a601df00,Person_178,22,54098,Support,Hyderabad,18,4.4,2022-08-06,0
84985ec8-baeb-4515-b5d5-ed4a46204810,Person_179,23,63722,Engineering,Chennai,23,3.8,2022-07-21,0
7169c005-a5d7-4165-9d01-db246a57e909,Person_180,50,64356,Engineering,Chennai,20,8.2,2021-05-14,0
b9d3441c-d253-439a-8c16-4321eabcb4cd,Person_181,51,1125230,Sales,Delhi,23,2.8,2023-04-27,1
c5e18562-5d7b-4e26-a763-707e4dbba926,Person_182,26,129792,Sales,Mumbai,14,7.0,2022-09-29,0
7f9c2d01-2ead-4b85-808b-10772faa39e1,Person_183,59,71135,Support,Bangalore,22,9.3,2023-04-23,1
54ffa61f-7e64-4d44-b274-90d7e4ecb88b,Person_184,33,43528,HR,Hyderabad,12,5.4,2023-01-05,0
fddaa271-acd9-45d0-8780-3fb749f57b15,Person_185,53,49523,HR,Hyderabad,11,5.4,2021-02-03,0
658ef4e8-5d8b-4780-8019-358e0dbe9ac3,Person_186,53,135086,Sales,Chennai,25,3.6,2021-07-16,1
95a66ec4-88b9-4503-8c80-ee60c9be4182,Person_187,53,39838,Marketing,Hyderabad,11,7.8,2024-01-12,1
ba93b4b9-686e-421d-bf23-645bd840a20b,Person_188,37,29224,Marketing,Chennai,3,3.1,2023-04-19,1
c25fe5df-deff-4bfd-b7ab-cd9839d8497e,Person_189,30,131630,Engineering,Hyderabad,8,2.5,2023-12-12,1
f398ed09-2842-43d5-af9e-dfb6ccf25b7d,Person_190,28,123316,Engineering,Mumbai,4,2.2,2020-10-26,0
04f5c682-883c-486d-bc8c-5a12af98375b,Person_191,53,107890,HR,Delhi,20,7.9,2022-04-05,0
4244804d-64cb-45f6-b074-980f2b85b247,Person_192,53,25324,Engineering,Delhi,22,1.6,2022-12-30,1
2b1a44c8-6404-4d75-a0c0-53b5a6d59da4,Person_193,42,69270,Sales,Hyderabad,25,7.1,2020-04-09,1
c1af0c81-e12b-4b4a-9b25-7795ad6a77a4,Person_194,,45707,Engineering,Delhi,22,8.9,2021-09-10,1
60c4949c-29b8-4e0c-95a2-7e7fdd602181,Person_195,638,112098,Sales,Chennai,9,7.8,2022-05-29,0
cd94cb36-e9aa-44d0-ad48-ee9a38f53d6e,Person_196,59,114126,Engineering,Mumbai,27,2.2,2020-05-25,1
cc354ec4-e4b6-470c-b7d2-e8bb9f3e1463,Person_197,45,42973,Sales,Bangalore,18,,2023-08-24,1
caedcc9a-6f3e-4e2b-8ab4-d217f62618c7,Person_198,48,82984,Engineering,Chennai,3,4.5,2022-05-29,0
8c5012d0-d4dc-4a82-ab0c-f3760f471847,Person_199,57,119526,Engineering,Mumbai,19,7.7,2021-08-28,0
a6da241a-d44b-49ec-8907-d98600c8dd62,Person_200,46,90481,Engineering,Hyderabad,0,9.4,2020-09-27,0
f8ff3f0f-87b7-4fbb-a065-72ffd680bab9,Person_201,33,125973,Support,Chennai,,9.3,2022-03-26,0
8d03bfef-725e-4c91-a4b7-00807c5c657f,Person_202,47,95328,Sales,Mumbai,2,2.8,2020-11-14,1
43a37084-0c1c-4004-b0e1-c87fb88b256b,Person_203,26,82342,Sales,Chennai,29,5.1,2023-05-31,1
10e89822-8d20-4b95-8a22-c49a844525cd,Person_204,22,116946,,Delhi,16,8.4,2021-06-14,1
6e1241f2-9b01-4a95-8968-cc80cc264410,Person_205,29,28847,HR,Mumbai,8,6.2,2020-06-06,0
47c3c558-6765-4032-8de9-0f0c0c7ae410,Person_206,32,58438,Support,Chennai,16,,2020-01-26,0
e96df3aa-2b02-4bcb-821a-e7d91310ced6,Person_207,24,144792,HR,Bangalore,13,3.9,2020-06-08,1
60f8ab50-a659-4b5a-9662-c2da5581aca9,Person_208,36,31019,Engineering,Delhi,24,3.9,2023-02-06,1
8c70cb57-eb3f-4ba7-adcd-056da3272acb,Person_209,37,102554,Sales,Hyderabad,7,9.4,2020-02-18,0
615451ad-3db6-4a54-86f4-a9b3603d416a,Person_210,43,,Marketing,Chennai,7,9.7,2020-10-18,0
6b2de043-4436-4de9-99d9-ed003a12952a,Person_211,55,142385,Engineering,Hyderabad,4,4.5,2023-04-27,0
b1e80239-9109-4b67-b766-01df510418aa,Person_212,38,146378,Marketing,Mumbai,7,2.8,2023-04-12,1
e5591857-e46f-4c43-8ae6-9f2ee844d170,Person_213,29,125969,Marketing,Delhi,3,8.3,2021-09-15,0
ee8453ee-8d42-445c-a208-caf496d2f6a2,Person_214,42,118212,Marketing,Delhi,21,8.4,2020-12-22,1
686ca56c-1cce-4355-90d7-08d635d2e53c,Person_215,37,38357,Sales,Chennai,,9.8,2020-09-24,1
fe97a3ff-f91e-499e-a9f2-d9de5f94a6b1,Person_216,27,58924,Engineering,Chennai,6,5.0,2020-09-20,1
71f72630-0f1d-492b-a2c5-50c6c1ae61ee,Person_217,51,146127,HR,Delhi,21,4.2,2021-01-18,1
1fa1deae-2078-4a17-bfb9-9b65fc51be6a,Person_218,37,90390,Support,Delhi,8,4.8,2023-08-09,0
79f8d299-b4b5-42ed-b8a0-9ae3530eed55,Person_219,23,127487,HR,Hyderabad,11,5.5,2022-03-06,0
b00ead92-f626-4c88-965d-52bc2f141ded,Person_220,,61822,HR,Hyderabad,18,9.8,2020-07-24,0
8e297320-a6e2-4b5b-b113-467d44ca5246,Person_221,25,149230,HR,Mumbai,27,3.1,2021-10-13,0
9c037a62-275b-460d-bd09-5196c4c6bd3a,Person_222,,149198,Sales,Hyderabad,26,8.9,2022-10-05,0
0d66a83a-79ae-400f-b791-bb0ad27b8eea,Person_223,60,94002,Marketing,Hyderabad,4,2.6,2021-10-24,1
54d674ec-8651-4501-aa33-3dbb7125d46d,Person_224,29,137809,Engineering,Mumbai,21,1.9,2021-09-10,1
573d818f-0f38-4cb5-83c1-a76b76d2a9cf,Person_225,53,47833,Support,Hyderabad,7,8.3,2022-02-13,1
